DMA,DAMODAR JUNCTION,2,"BARDHAMAN,WEST BENGAL"
MDKD,MADHUKUNDA,2,"MADHUKUNDA STATION ROAD, JAGANNATHDI, DIST - PURULIA 723161,WEST BENGAL"
MDF,MURADI,2,"STATION ROAD, MURADI , DIST - PURULIA,WEST BENGAL"
RKI,RAMKANALI JUNCTION,2,"PURULIA,WEST BENGAL"
BERO,BERO,2,"PURULIA ROAD, BERO RAILWAY STATION, BERO,WEST BENGAL"
SVI,SAGARPALI,2,"NATIONAL HIGHWAY 19,UTTAR PRADESH"
RJMP,RAJMALPUR ROAD,1,"STATE HIGHWAY 34, PAKWAINAR,221712,UTTAR PRADESH"
HLP,HALDHARPUR,1,"HALDHARPUR,UTTAR PRADESH"
PLGH,PALIGARH,1,"PALIGARH,UTTAR PRADESH"
KRT,KHURAHAT,1,"STATE HIGHWAY 34, BHAWREPUR,UTTAR PRADESH"
RKS,SARAI RANI,1,"SARAI RANI RAILWAY STATION, RANI KI SARAI,UTTAR PRADESH"
SJER,SANJARPUR,1,"SANJARPUR,UTTAR PRADESH"
DJD,DIDARGANJ ROAD,1,"MDR 97E, HAJIPUR MO ALAMPUR, UTTAR PRADESH 223222 ?,UTTAR PRADESH"
KHJA,KHANJA HALT,1,"KATAR,SHAHGANJ PIN: 223101,UTTAR PRADESH"
DRGJ,DARAGANJ,1,"DARAGANJ GHAT, ALLAHABAD,UTTAR PRADESH"
JI,JHUSI,3,"NH 2,UTTAR PRADESH"
RTR,RAMNATHPUR,2,"SONI,DIST-ALLAHABAD,221505,UTTAR PRADESH"
SDC,SAIDABAD,2,"NH2, DUSAOTII,221508,UTTAR PRADESH"
BYH,BHITI,2,"HANDIA,UTTAR PRADESH"
ATRR,ATRAURA,2,"HANDIA,UTTAR PRADESH"
JGG,JANGIGANJ,2,"ALLAHABAD,UTTAR PRADESH"
ALMW,ALMAW,2,"ALLAHABAD,UTTAR PRADESH"
AHM,AHIMANPUR,2,"ST RAVIDAS NAGAR,UTTAR PRADESH"
KWH,KACHHWA ROAD,2,"KACHHWA,UTTAR PRADESH"
NTU,NIGATPUR,2,"JADDUPUR,PIN:221307,UTTAR PRADESH"
RTB,RAJA TALAB,2,"RAJA TALAB, VARANASI, KACHNAR, PIN -221311,UTTAR PRADESH"
RPO,RAWATPUR,1,"GT ROAD(NH-91), RAWATPUR, KANPUR-208 025,UTTAR PRADESH"
SSD,SHAMSABAD,2,"MDR 110W, DIST. - FARUKHABAD, 207503,UTTAR PRADESH"
KMJ,KAIMGANJ,2,"MDR 98W, KAIMGANJ,UTTAR PRADESH"
DRO,DARYAOGONJ,1,"MDR 45W,UTTAR PRADESH"
PTI,PATIALI,2,"UTTAR PRADESH,UTTAR PRADESH"
GWA,GANJ DUNDWARA,2,"MDR 90W, GANJDUNDWARA,UTTAR PRADESH"
SWRT,SAHAWAR TOWN,2,"MDR 45W, SAHAWAR,UTTAR PRADESH"
MDA,MANDHANA JUNCTION,1,"GT ROAD(NH-91), MANDHANA, KANPUR-209 217,UTTAR PRADESH"
CBR,CHAUBEPUR,2,"GT ROAD(NH-91), CHAUBEPUR, KANPUR-209 203,UTTAR PRADESH"
UTP,UTRIPURA,2,"NH 91,UTTAR PRADESH"
DUO,DHAURSALAR,2,"NATIONAL HIGHWAY 91,UTTAR PRADESH"
MNMU,MANI MAU,2,"NATIONAL HIGHWAY 91,UTTAR PRADESH"
KJNC,KANNAUJ CITY,2,"NH 91, SARAIMEERA, KANNAUJ,UTTAR PRADESH"
JGP,JALALPUR,2,"JALALPUR,UTTAR PRADESH"
JDA,JASODA,2,"NATIONAL HIGHWAY 91,UTTAR PRADESH"
KHDP,KHUDLAPUR,2,"NATIONAL HIGHWAY 91,UTTAR PRADESH"
SGRP,SINGHIRAMPUR,2,"SH 29A,UTTAR PRADESH"
YAG,YAQUTGANJ,2,"K. V. RRC,UTTAR PRADESH"
LLR,LALPUR,1,"KANPUR DEHAT,UTTAR PRADESH"
GNB,JNANA BHARATI HALT,2,"MYSORE ROAD BENGALURU,KARNATAKA"
KHLL,KETOHALLI,2,"BENGALURU-MYSORE ROAD, RAMANAGAR DIST.,KARNATAKA"
NXH,NIDAGHATTA,2,"MANDYA DISTRICT,KARNATAKA"
CGKP,CHANDAGIRIKOPAL,2,"STATE HIGHWAY 7,KARNATAKA"
HHT,HABANGHATA,2,"HABANGHATA,KARNATAKA"
BGPA,BAGESHAPURA,1,"HASSAN-ARSIKERE ROAD, ARSIKERE TALUK, HASSAN DIST.,KARNATAKA"
MVC,MAVINKERE,1,"MAVINKERE,KARNATAKA"
ANC,ANNECHAKANAHALI,1,"ANNECHAKANAHALI,KARNATAKA"
SRVN,SRAVANUR,1,"SRAVANUR,KARNATAKA"
BRBL,BIRAHALLI,2,"BIRAHALLI,KARNATAKA"
AKK,AKKIHEBBALU,1,"BHERYA-KR PET ROAD, KR PET TALUK, MANDYA DISTRICT,KARNATAKA"
HAH,HOSA AGRAHARA,1,"HOSA AGRAHARA,KARNATAKA"
ARNH,ARJUNAHALLI,1,"ARJUNAHALLI,KARNATAKA"
HPA,HAMPAPURA,1,"HAMPAPURA,KARNATAKA"
DOY,DORNAHALLI,1,"DORNAHALLI,KARNATAKA"
STE,SAGARKATTE,2,"SAGARKATTE,KARNATAKA"
KLYH,KALLUR YADAHALLI,1,"KALLUR YADAHALLI, SRIRANGAPATTANA TALUK, MANDYA DIST.,KARNATAKA"
KJS,KRISHNARAJASAGAR,1,"SANTEMALA, KRISHNARAJASAGAR, MANDYA DISTRICT,KARNATAKA"
BLGA,BELAGULA,1,"BELAGULA,KARNATAKA"
GKL,GOKULPUR,2,"GOKULPUR, AMBA, DIST - PASCHIM MEDINIPUR, PIN 721301,WEST BENGAL"
GSL,GODAPIASAL,3,"NATIONAL HIGHWAY 60, GODAPIASAL, DIST - PASCHIM MEDINIPUR,WEST BENGAL"
BGO,BOGRI ROAD,2,"BOGRI ROAD STATION ROAD, KASUA, DIST - PASCHIM MEDINIPUR 721121,WEST BENGAL"
BXL,BHEDUASOL,2,"NH 60, BHANGA BANDH, BHEDUASOL, DIST - BANKURA 722174,WEST BENGAL"
MRQ,MATARI,3,"MATARI, NEAR DHANBAD,JHARKHAND"
NMG,NIMIAGHAT,4,"NATIONAL HIGHWAY 2,JHARKHAND"
CDB,CHAUDHRIBANDH,4,"NATIONAL HIGHWAY 2, MAIPATOLI,JHARKHAND"
UMRA,UMRA,2,"MDR 11,RAJASTHAN"
PNRA,PANIARA,1,"NATIONAL HIGHWAY 29,UTTAR PRADESH"
CKYD,CHAKRA ROAD,2,"CHAKARA ROAD HALT,UTTAR PRADESH"
POKL,PEOKOL,2,"DEORIA,UTTAR PRADESH"
DDD,DHONDHA DIH,2,"MDR 94E,UTTAR PRADESH"
SBK,SHAHBAZ KULI,2,"NATIONAL HIGHWAY 19, SHAHBAZ QULI,UTTAR PRADESH"
GZT,GHAZIPUR GHAT,2,"NATIONAL HIGHWAY 19, GHAZIPUR,UTTAR PRADESH"
AKS,ANKUSPUR,1,"NATIONAL HIGHWAY 29,UTTAR PRADESH"
SAHR,SAHERI,1,"NATIONAL HIGHWAY 29,UTTAR PRADESH"
BSCK,BASUCHAK,1,"BASUCHAK-RAMPUR MANGHA RD,UTTAR PRADESH"
SYH,SAIYEDPUR BHITRI,2,"NATIONAL HIGHWAY 29, SAIDPUR,UTTAR PRADESH"
BHKH,BAGHOI KUSA,2,"BAGHOIKUSHA VILLAGE, HASPURA BLOCK , AURANGABAD DISTRICT, 824120,BIHAR"
GAQ,GANJ KHAWAJA,3,"NATIONAL HIGHWAY 2, CHANDAULI MAJHWAR, GANJ KHWAJA,UTTAR PRADESH"
DCX,DHANAICHHA,2,"NH 2,,BIHAR"
MTGE,MUTHANI,3,"NH 2, MUTHANI, PAKRIHAR, 821109,BIHAR"
PSE,PUSAULI,3,"GT ROAD, PUSAULI, 821101, DISTT: SARAN,BIHAR"
SSG,SHIU SAGAR ROAD,3,"SH 67, SHIV SAGAR RD, DISTT ROHTAS, 821115,BIHAR"
KMGE,KUMAHU,2,"KAMAHU,BIHAR"
KWD,KARWANDIA,2,"KARWANDIYA,BIHAR"
PHE,PAHALEJA HALT,2,"PAHALEJA,BIHAR"
BCJ,BAGAHABISHUNPUR,2,"BAGAHABISHUNPUR,BIHAR"
PRBZ,PARSA BAZAR,2,"0612-2814538, DISTT: PATNA,BIHAR"
PFT,POTHAHI,2,"0612-2814554, POTHAHI,BIHAR"
NDW,NADWAN,2,"NATIONAL HIGHWAY 83,BIHAR"
JHDC,JEHANABAD COURT,2,"NATIONAL HIGHWAY 83,BIHAR"
THA,TEHTA,2,"06114-244090, TEHTA,BIHAR"
CKH,CHAKAND,2,"0631-241502, NATIONAL HIGHWAY 83, CHAKAND,BIHAR"
YDD,YADUDIH,2,"NATIONAL HIGHWAY 2,JHARKHAND"
SMND,SARMATANR,4,"NATIONAL HIGHWAY 31, KODERMA,JHARKHAND"
HRE,HIRODIH,4,"HIRODIH, JHUMRI TELAIYA,JHARKHAND"
BNSL,BANSINALA HALT,2,"BANSINALA,BIHAR"
BNF,BANDHUA,2,"STATE HIGHWAY 70,BIHAR"
MPO,MANPUR JUNCTION,4,"GAYA,BIHAR"
MDXR,MUDARIA,2,"NATIONAL HIGHWAY 78,MADHYA PRADESH"
MMC,MAHAMANDIR,2,"STATE HIGHWAY 61, JODHPUR,RAJASTHAN"
MDB,MANDOR,1,"NH 65, JODHPUR,RAJASTHAN"
TIW,TIVARI,1,"MDR 32, TINWARI,RAJASTHAN"
BKC,BHIKAMKOR,2,"JODHPUR,RAJASTHAN"
SRK,SAMRAU,2,"STATE HIGHWAY 61,RAJASTHAN"
MBT,MARWAR BIRTHI,2,"NATIONAL HIGHWAY 15,RAJASTHAN"
MKHR,MARWAR KHARA,2,"JODHPUR,RAJASTHAN"
OCH,ODHANIYA CHACHA,1,"NATIONAL HIGHWAY 15,RAJASTHAN"
JCH,JETHA CHANDAN,1,"CHANDAN,RAJASTHAN"
THM,THALYAT HAMIRA,1,"HAMIRA,RAJASTHAN"
DIVA,DIVA JUNCTION,6,"SADGURU NAGAR, DIVA, THANE, MAHARASHTRA 400612 JN PT TNA/PNVL/KYN/BSR,MAHARASHTRA"
TPND,TALOJE PANCHNAND,3,"OPPOSITE TO RAF CAMP, NH-4,TALOJE, NAVI MUMBAI,MAHARASHTRA"
NVRD,NAVADE ROAD,2,"TALOJE, GHOTKAMP KOYANA VELE.,MAHARASHTRA"
KLMG,KALAMBOLI GOODS,2,"OPPOSITE TO TRUCK TERMINAL, NAVI MUMBAI,MAHARASHTRA"
SMNE,SOMATNE,2,"NH4, KOLKHE VILLAGE,MAHARASHTRA"
RSYI,RASAYANI,2,"DAND APTA RD, RASAYANI,MAHARASHTRA"
APTA,APTA,2,"RAIGAD,MAHARASHTRA"
JITE,JITE,1,"JITE,MAHARASHTRA"
HMRR,HAMARAPUR,1,"RAIGAD,MAHARASHTRA"
PEN,PEN,3,"NH 17, PEN,MAHARASHTRA"
KASU,KASU,2,"KASU,MAHARASHTRA"
NGTN,NAGOTHANE,3,"NAGOTHANE RAILWAY STATION ROAD, OFF NH 17,RAIGAD,MAHARASHTRA"
NIDI,NIDI,1,"ROHA GHOSALA RD, ROHA,MAHARASHTRA"
HMPR,HURMUJPUR HALT,1,"SADAT-JAKHANIAN MARG, NASIR PUR,PIN:275203,UTTAR PRADESH"
KOL,KOLAD,1,"LONERE - MANGAON, TEL. 02194-250083,KOLAD,MAHARASHTRA"
INP,INDAPUR,1,"KOCHI - PANAVEL RD, INDAPUR,MAHARASHTRA"
GNO,GOREGAON ROAD HALT,1,"RAIGAD,MAHARASHTRA"
KFD,KARANJADI,2,"SH-96, P: 02145-272044, KARANJADI - 402301,MAHARASHTRA"
DWV,DIWAN KHAVATI,1,"NH-17, P: 02356-263021, DIWAN KHAVATI - 415640,MAHARASHTRA"
ANO,ANJANI,1,"02356-263870, ANJANI,MAHARASHTRA"
KMAH,KAMATHE,1,"NH-17, P: 02355-054352, KAMATHE - 415605,MAHARASHTRA"
UKC,UKSHI,1,"OFF PARCHURI ROAD, RATNAGIRI DISTRICT, UKSHI - 415637,MAHARASHTRA"
BOKE,BHOKE,1,"DIST. RATNAGIRI, TEL: 02352-246222, BHOKE - 415639,MAHARASHTRA"
NIV,NIVASAR,2,"OFF SH-108, TEL: 02352-245219, NIVSAR - 415803,MAHARASHTRA"
BLLI,BALLI,1,"OFF NH-17, TEL: 0832-2670270, BALLI - 403703 QUEPEM, SOUTH GOA,GOA"
HAA,HARWADA,1,"KOCHI - PANAVEL RD, TEL. 08388-248377,KARNATAKA"
MANK,MANKI HALT,1,"NH 17, MANKI, HONNAVAR TALUKA UTTAR KANNADA DISTRICT TEL. 08387-257333,KARNATAKA"
SHMI,SHIROOR,1,"NH66, UTTARA KANNADA, TEL. 08254-253192,KARNATAKA"
SEN,SENAPURA,1,"TEL. 08254-279214, SENAPURA, UDUPI DISTRICT,KARNATAKA"
BAJE,BAJAKARE HALT,2,"PANJA KADABA RD DAKSHIN KANNADA DISTRICT,KARNATAKA"
KDBA,KODIMBALA HALT,2,"PANJA KADABA RD DAKSHIN KANNADA DISTRICT,KARNATAKA"
YDM,YEDAMANGALA,1,"PANJA KADABA RD DAKSHIN KANNADA DISTRICT,KARNATAKA"
KNYR,KANIURU HALT,1,"KANIYOOR - MUVAPPAE RD, KANIYOOR,KARNATAKA"
NRJ,NARIMOGARU,2,"NARIMOGARU RAILWAY STATION,KARNATAKA"
VLL,VELLAYIL,2,"GANDHI RD, VELLAYIL, CALICUT,KERALA"
WH,WEST HILL,2,"WEST HILL, CALICUT,KERALA"
ETR,ELATTUR,3,"KOZHIKODE DISTRICT,KERALA"
TKT,TIKKOTTI,2,"KOCHI - PANAVEL RD, THIKKODI,KERALA"
PYOL,PAYYOLI,2,"KOCHI - PANAVEL RD, PAYYOLI,KERALA"
IGL,IRINGAL,2,"KOCHI - PANAVEL RD,KERALA"
NAU,NADAPURAM ROAD,2,"STATION RD, MADAPPALLLY,KERALA"
MUKE,MUKKALI,2,"CHOMBALA,KERALA"
JGE,JAGANNATH TEMPLE GATE,2,"THALASSERY, KANNUR DISTRICT,KERALA"
DMD,DHARMADAM,1,"NH 17,P.O. DHARMADAM, TELLICHERRY (VIA) , KANNUR DISTRICT,KERALA"
ETK,ETAKKOT,3,"NH 17, EDAKKAD, NEAR MUZHAPPILANGAD,KERALA"
CS,KANNUR SOUTH,1,"KANNUR,KERALA"
KRKD,KARAKAD,2,"KONDAYUR RD,KERALA"
KODN,KODUMUNDA,2,"PALAKKAD PONNANI RD, THRITHALA,KERALA"
PUM,PALLIPPURAM,2,"PALAKKAD,KERALA"
PEU,PERSSANNUR,2,"THRITHALA-KUMBIDI RD, KOODALLUR,KERALA"
KUL,KALLAYI KOZHIKODE SOUTH,2,"KALLAI RD, MAIN ROAD, RAILWAY STATION, KALLAI, KOZHIKODE, KERALA 673003,KERALA"
NNU,NANGAL MUNDI,2,"STATE HIGHWAY 24,HARYANA"
DZB,DAHINA ZAINABAD,2,"TUMNA RD,HARYANA"
GRKA,GURHA KEMLA,2,"GURHA KEMLA,HARYANA"
BJWS,BOJAWAS,2,"STATE HIGHWAY 24,HARYANA"
ZP,ZARPUR PALI,2,"ROAD TO NANGAL MALA,HARYANA"
NDRT,NANGAL DEGROTA,2,"NANGAL DEGROTA,HARYANA"
NWN,NANWAN,2,"NANWAN,HARYANA"
SAWN,SOHANSRA,2,"STATE HIGHWAY 24,HARYANA"
PVZ,PARVEZPUR,2,"PARVEZEPUR RAILWAY STATION, DAMKORA,RAJASTHAN"
RMB,RAMPURA BERI,1,"RAMPURA BHAL,RAJASTHAN"
BWBN,BEWAR BHOJAN,2,"BEWAR BHOJAN,RAJASTHAN"
HR,HARPALU,2,"LOHARU RD, BAHAL,RAJASTHAN"
MWR,MAHANSAR,2,"NATIONAL HIGHWAY 65, RAMGARH,RAJASTHAN"
ASLU,ASLU,2,"NATIONAL HIGHWAY 65,RAJASTHAN"
SRSL,SIRSALA,2,"NATIONAL HIGHWAY 65,RAJASTHAN"
HYL,HADYAL,2,"MDR 97,RAJASTHAN"
DKWA,DOKWA,2,"NATIONAL HIGHWAY 65,RAJASTHAN"
GDW,GADHWALA,1,"BIKANER,RAJASTHAN"
BLSR,BELASAR,1,"BIKANER,RAJASTHAN"
BS,BANISAR,2,"BENISAR,RAJASTHAN"
BIGA,BIGGA,2,"NATIONAL HIGHWAY 11,RAJASTHAN"
BGRM,BIGGABAS RAMSARA,1,"NATIONAL HIGHWAY 11,RAJASTHAN"
STNR,SITALNAGAR,1,"NATIONAL HIGHWAY 11,RAJASTHAN"
PSV,PARSNEU,2,"NH 11,RAJASTHAN"
PYI,PAYLI HALT,1,"NATIONAL HIGHWAY 11,RAJASTHAN"
MIO,MOLISAR,2,"CHURU,RAJASTHAN"
SMNN,SHRI MAKRI NATH NAGAR,2,"CHURU,RAJASTHAN"
JOH,JUHARPURA,2,"STATE HIGHWAY 69,RAJASTHAN"
DEP,DEPALSAR,2,"CHURU,RAJASTHAN"
SURR,SURERA,2,"SURERA,HARYANA"
BKKA,BHUKARKA,2,"BHUKARKA,RAJASTHAN"
SHRG,SRI RAMGARH HALT,2,"RAMGARH RAILWAY STATION,RAJASTHAN"
PRSR,PAHARSAR,2,"PAHARSAR,RAJASTHAN"
VRA,VALAVANUR,1,"VALLAVANUR, NH45A, 605108, VILUPRAM DISTRICT.,TAMIL NADU"
CBU,CHINNA BABU SAMUDRAM,1,"CHINNA BABU SAMUDRAM, 605102, NH 45A, VILLUPURAM DISTRICT.,TAMIL NADU"
VI,VILLIANUR,1,"NH 45A, SULTHAN PET, VILLIANUR. 605110,PUDUCHERRY"
KTKA,KOTAKADRA,1,"KOTAKADRA, MAHBUBNAGAR DIST.,TELANGANA"
SLHA,SALHANA,1,"STATE HIGHWAY 10,MADHYA PRADESH"
MFQ,MAHROI,2,"STATE HIGHWAY 10,MADHYA PRADESH"
CTJ,CHHATAINI,2,"AWASTHI SADAN RD,MADHYA PRADESH"
JOBA,JOBA,1,"MADHYA PRADESH,MADHYA PRADESH"
MWJ,MARWASGRAM,1,"MARWASGRAM, SIDHI,MADHYA PRADESH,MADHYA PRADESH"
NWB,NIWAS ROAD,2,"SIDHI,MADHYA PRADESH"
BSDL,BHARSENDI,2,"SIDHI,MADHYA PRADESH"
GAJB,GAJARA BAHARA,1,"GAJARBAHARA,MADHYA PRADESH"
BRGW,BARGAWAN,2,"NATIONAL HIGHWAY 75, BARGAWA,MADHYA PRADESH"
KTKD,KATANGI KHURD,1,"STATE HIGHWAY 10,MADHYA PRADESH"
BARD,DUBRI KALAN,1,"STATE HIGHWAY 9,MADHYA PRADESH"
KZU,KUNKI,2,"NATIONAL HIGHWAY 33,JHARKHAND"
ILO,ILLOO,2,"STATE HIGHWAY 4,WEST BENGAL"
KVQ,KOSIARA,3,"KOSIARA, PATKHAULIA, DISTT. PALAMAU, 822115,JHARKHAND"
SZF,SATBAHINI,2,"LUMARATBAHINI, LEDKI, DIST PALAMU 822120,JHARKHAND"
SQS,SIGSIGI,3,"SIGSIGI, GARHWA, LOHARDAGA, 822124,JHARKHAND"
CPDR,CHHIPADOHAR,2,"CHIPADOHAR BYPASS, CHHIPADOHAR, DIST LATEHAR 829204,JHARKHAND"
KMND,KUMENDI,2,"NATIONAL HIGHWAY 75, MATNAGJ,JHARKHAND"
BFQ,BENDI,2,"NATIONAL HIGHWAY 75,JHARKHAND"
DEMU,DEMU,2,"NATIONAL HIGHWAY 75,JHARKHAND"
RCGT,RICHUGHUTA,2,"NH 75, RICHUGHUTA, DIST. LATEHAR, 829207,JHARKHAND"
CTQ,CHETAR,2,"NH 75, CHETAR, DIST. LATEHAR, 829203,JHARKHAND"
MMLN,MAHUAMILAN,2,"NATIONAL HIGHWAY 75,JHARKHAND"
HNDR,HENDEGIR,2,"BADAM RD, DIST HAZARIBAGH, 825311,JHARKHAND"
TKS,TOKISUD,2,"KHAKHRA RD, KHAKHRA,JHARKHAND"
SRKI,SEMARKHERI,2,"BINA,MADHYA PRADESH"
GVB,GUNERU BAMORI,2,"ASHOKNAGAR,MADHYA PRADESH"
ORR,ORR,2,"ASHOKNAGAR,MADHYA PRADESH"
SHDR,SHADHORAGAON,2,"GUNA,MADHYA PRADESH"
PGA,PAGARA,2,"GUNA,MADHYA PRADESH"
MTO,MAITHA,2,"MDR 78C AKBARPUR TEHSIL, KANPUR RURAL,UTTAR PRADESH"
FGCN,FATEHGARH CHURIAN,2,"MDR,PUNJAB"
HDWL,HARDORAWAL,2,"STATE HIGHWAY 25,PUNJAB"
RDS,RAMDAS,2,"STATE HIGHWAY 25, RAMDAS,PUNJAB"
DBNK,DERABABA NANAK,2,"STATE HIGHWAY 25,PUNJAB"
KNG,KATHUNANGAL,2,"NATIONAL HIGHWAY 15,PUNJAB"
JNT,JAINTIPURA,2,"NATIONAL HIGHWAY 15,PUNJAB"
QDN,QADIAN,1,"COLLEGE RD, QADIAN,PUNJAB"
SMKT,SOMANKATTI,2,"STATE HIGHWAY 30,KARNATAKA"
LKY,LAKHMAPUR,1,"BADAMI RD, MUTTALAGERI,KARNATAKA"
YGA,YERRA GOPPA HALT,2,"YERRA GOPPA,KARNATAKA"
HOH,HONAGANAHALLI,2,"NATIONAL HIGHWAY 218,KARNATAKA"
MVD,MULVAD,1,"VIJAYPURA,KARNATAKA"
WDL,WANDAL,1,"DAM INSPECTION RD,KARNATAKA"
BENL,BENL,2,"DAM INSPECTION RD,KARNATAKA"
KSAR,KUDALA SANGAM ROAD,1,"NH 13,KARNATAKA"
KLM,KADLIMATTI,2,"STATE HIGHWAY 20,KARNATAKA"
JAK,JAKANUR,2,"BADAMI RD,KARNATAKA"
JML,JUMNAL,1,"GULBARGA-BIJAPUR-HUBLI HWY,KARNATAKA"
MBL,MANUBOLU,3,"MANUBOLU RAILWAY STATION,ANDHRA PRADESH"
KDGI,KUDGI,2,"NH 13,KARNATAKA"
SII,SITIMANI,2,"DAM INSPECTION RD,KARNATAKA"
SUT,SUTLANA,2,"DUNDARA,RAJASTHAN"
DUK,DUDIA,2,"DUNDARA,RAJASTHAN"
DOR,DUNDARA,2,"DHUNDHARA,RAJASTHAN"
MNKB,MIYONKA BARA,2,"SAMDHARI,RAJASTHAN"
AJIT,AJIT,2,"STATE HIGHWAY 68,RAJASTHAN"
PRU,PARLU,2,"STATE HIGHWAY 68, PARLU,RAJASTHAN"
JNE,JANIYANA,2,"STATE HIGHWAY 68,RAJASTHAN"
KHTX,KHED TEMPLE HALT,2,"NATIONAL HIGHWAY 112, TILWARA,RAJASTHAN"
TWL,TILWARA,1,"BARMER,RAJASTHAN"
GOLE,GOLE,1,"NATIONAL HIGHWAY 112,RAJASTHAN"
BMQ,BHIMARLAI,1,"NATIONAL HIGHWAY 112,RAJASTHAN"
BSDA,BANIYA SANDA DHORA,1,"BARMER,RAJASTHAN"
KVA,KAVAS,1,"NH-112 BARMER-JODHPUR HWY,RAJASTHAN"
JSA,JASAI,1,"STATE HIGHWAY 40,RAJASTHAN"
TKH,THAKURTOLA,1,"MAYURBHANJ,ODISHA"
JOL,JOGAL,1,"NATIONAL HIGHWAY 5, JOGAL,ODISHA"
BGY,BANGRIPOSI,2,"BANGRIPOSI STATION ROAD, DIST - MAYURBHANJ 757032,ODISHA"
JRG,JUGPURA,1,"MAYURBHANJ,ODISHA"
KCV,KRISHNACHANDRAPUR,1,"NH 16, KRISHNACHANDRAPUR, NUANAGAR, DIST - MAYURBHANJ,ODISHA"
MAL,MAL JUNCTION,2,"MALBAZAR - MAYNAGURI ROAD ( NH - 31), MALBAZAR , DIST - JALPAIGURI,WEST BENGAL"
KCKI,KECHKI,2,"KECHKI RAILWAY STATION, KECHKI,JHARKHAND"
CNF,CHIANKI,2,"NATIONAL HIGHWAY 75,JHARKHAND"
KFT,KAJRI,2,"NATIONAL HIGHWAY 98, BAIRIA,JHARKHAND"
RHR,RAJHURA,2,"DIST. PALAMU,JHARKHAND"
TRZ,TOLRA,2,"TOLRA, PALAMU,JHARKHAND"
SUCH,SUCHINDRAM,1,"SALEM KANYAKUMARI RD, SUCHINDRAM,TAMIL NADU"
GKA,GOKHULA,1,"NARKATIAGANJ PARORAHA RD, DHAMINAHA,BIHAR"
MRJD,MARAJDWA,2,"SIKTA-MAINATAD RD,BIHAR"
STF,SIKTA,1,"SIKTA,BIHAR"
CAO,CHAURADANO,2,"EAST CHAMPARAN,BIHAR"
GRH,GHORASAHAN,2,"EAST CHAMPARAN,BIHAR"
KWC,KUNDWA CHAINPUR,1,"EAST CHAMPARAN,BIHAR"
BGU,BAIRGANIA,2,"BARAHWA POOL ROAD, SITAMARHI,BIHAR"
DAG,DHANG,1,"SITAMARHI,BIHAR"
RIGA,RIGA,2,"BARAHWA, SITAMARHI,BIHAR"
SMI,SITAMARHI JUNCTION,5,"MIRCHAI PATTI ROAD , SITAMARHI,BIHAR"
PSZ,PARSAUNI,2,"STATE HIGHWAY 54,BIHAR"
BJT,BAJPATTI,2,"BIHAR STATE HIGHWAY 52, BAKHRI YUSUFPUR,BIHAR"
JNR,JANAKPUR ROAD,2,"STATION RD, PUPRI, DISTT - SITAMARHI, 843320,BIHAR"
KML,KAMTAUL,2,"SH75,DARBHANGA.,BIHAR"
MHP,MUHAMMADPUR,2,"MADHOPATTI, MUHAMMADPUR-STATION , DIST- DARBHANGA,BIHAR"
BLV,BHELWA,2,"RAXAUL,BIHAR"
MMDL,MOHINI MANDAL HALT,1,"NARHA - DUMRI ROAD, KOTHIA RAE, SITAMARHI,BIHAR"
JGA,JOGIARA,2,"STATION ROAD, JOGIARA, DISTT DARBHANGA, 847101,BIHAR"
PPK,PACHPOKHARIA,1,"EAST CHAMPARAN,BIHAR"
JMM,JAIMURTINAGAR,1,"EAST CHAMPARAN,BIHAR"
RGA,RAJGODA,3,"NEAR NH 41, RAJGODA, DIST - PURBA MEDINIPUR,WEST BENGAL"
LKQ,LAUKAHA BAZAR,1,"MADHUBANI,BIHAR"
KHTN,KHUTAUNA,2,"SH 51, KHUTUANA,BIHAR"
VPH,VACHASPATI NAGAR,2,"NATIONAL HIGHWAY 57,BIHAR"
MHRL,MAHRAIL,2,"MAHRAIL,BIHAR"
CSDR,CHANNASANDRA,1,"OUTER RING ROAD, RAMAMURTHYNAGAR SIGNAL, BANGALORE.,KARNATAKA"
TLS,BETTAHALSOOR,1,"BETTAHALSOORU, BENGALURU,KARNATAKA"
DJL,DODJALA,1,"HYD/BELLARY/BIA ROAD,KARNATAKA"
DHL,DEVANAHALLI,1,"OFF NH7, BANGALORE RURAL DT.,KARNATAKA"
AVT,AVATIHALLI,1,"BELLARY RD, AVATI, DEVANHALLI,KARNATAKA"
VTE,VENKATAGIRI KOTE HALT,2,"NATIONAL HIGHWAY 7,KARNATAKA"
NDY,NANDI HALT,1,"NANDHI HILLS RD, NANDI,KARNATAKA"
CBP,CHIK BALLAPUR,2,"NATIONAL HIGHWAY 7, CHIKBALLAPUR,KARNATAKA"
LOGH,LOTTE GOLLA HALLI,2,"OFF NEW BEL RD,AND OFF RING ROAD, BENGALURU-94,KARNATAKA"
HHL,HIREHALI,3,"NH 4,KARNATAKA"
DBS,DOBBSPET,2,"NH - 4, DOBASPETE, TUMKUR TALUK, TUMKUR DIST.,KARNATAKA"
NDV,NIDVANDA,3,"NH 207, PIN 562132,KARNATAKA"
MDLL,MUDDALINGANA HALLI,2,"NH 207,KARNATAKA"
BNKH,BHAIRANAYAKANAHALLI,2,"STATE HIGHWAY 74, KARNATAKA,KARNATAKA"
GHL,GOLHALLI,3,"STATE HIGHWAY 74,KARNATAKA"
